GND,DESCRIÇÃO GND,CÓD CLASSE CATMAT/CATSER,DEMANDANTE,CLASSE,DESCRIÇÃO DO OBJETO,MÊS PRETENDIDO PARA A ENTREGA DA CONTRATAÇÃO,QUANTIDADE,VALOR UNITÁRIO,VALOR TOTAL,VALOR DE PRIORIDADE DEMANDANTE,PRIORIDADE DO DEMANDANTE,PRIORIDADE DA ÁREA TÉCNICA,CÓDIGO GND,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6530,POMED,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - MOBILIÁRIO, EQUIPAMENTOS, UTENSÍLIOS E SUPRIMENTOS HOSPITALARES","(ID 44408) GANCHO VASCULAR, Descrição: agulha de crochê nº 06, Modelo: Agulha, Ponta ativa: 1 MM, Aplicação: P/ Sutura, Material: Aço Inoxidável, Esterilidade: Esterilizável. Medida: Unidade",JANEIRO,15,"91,08","R$ 1.366,20",2,105º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6530,GAEPH,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - MOBILIÁRIO, EQUIPAMENTOS, UTENSÍLIOS E SUPRIMENTOS HOSPITALARES","Seringa descartável de 10 mL, estéril, com ou sem agulha, destinada à administração de medicamentos e procedimentos. (pacote com 250 unid)",ABRIL,18,160,"R$ 2.880,00",80,105º,,,,
33903009,MATERIAL FARMACOLOGICO,6505,GBS,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - DROGAS E MEDICAMENTOS",AMOXICILINA E CLAVULANATO. Antibiótico.,,5,93,"R$ 465,00",76,105º,,,,
44905238,"MAQ., FERRAMENTAS E UTENSILIOS DE OFICINA",4920,COMAV,MATERIAL - EQUIPAMENTOS PARA OFICINAS DE MANUTENÇÃO E REPAROS - EQUIPAMENTO ESPECIALIZADO PARA OFICINA DE MANUTENÇÃO E REPA-RO DE AERONAVES,"Refletor LED de alta intensidade portátil com tripé, ajuste de ângulo e cabo de força, para inspeção de áreas internas e externas da aeronave",ABRIL,6,1200,"R$ 7.200,00",74,105º,,,,
33903948,SERVICO DE SELECAO E TREINAMENTO,9290,DIREN,SERVIÇO - OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO - OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO, curso Operações HAZMAT,JULHO,10,8500,"R$ 85.000,00",7,105º,,,,
33903022,MATERIAL DE LIMPEZA E PROD. DE HIGIENIZACAO,7930,DIMAT,MATERIAL - EQUIPAMENTOS E MATERIAIS PARA LIMPEZA - COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO,"(ID 33811) - Produtos químicos para limpeza Cera automotiva de uso profissional, Com aplicador. Indicado para brilho e proteção para todo o tipo de pintura protegendo contra as ações nocivas do calor, dos raios solares e de chuva, criando uma fina película de proteção. Composição: Cera de carnaúba, água, essência, corante, silicone, solvente alifático, espessante, antioxidante. Unidade de fornecimento: Embalagem 200g",AGOSTO,20,"R$ 30,00","R$ 600,00",12,106º,,,,
33903035,MATERIAL LABORATORIAL,6640,PODON,MATERIAL - INSTRUMENTOS E EQUIPAMENTOS DE LABORATÓRIO - EQUIPAMENTOS E ARTIGOS DE LABORATÓRIO,"(ID 11311) Luva de procedimento, descrição: confeccionado em nitrilo, não estéril, para uso não cirúrgico, tipo ambidestra, com punhos curtos, descartável, sem pó, branca, tamanho: médio, unidade de fornecimento: caixa com 100 unidades. Medida: Caixa",FEVEREIRO,130,"34,53","R$ 4.488,90",1,106º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6530,POMED,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - MOBILIÁRIO, EQUIPAMENTOS, UTENSÍLIOS E SUPRIMENTOS HOSPITALARES","(ID 44409) GANCHO VASCULAR, Descrição: agulha de crochê nº 08, Modelo: Agulha, Ponta ativa: 0,90 MM, Aplicação: P/ Sutura, Material: Aço Inoxidável , Esterilidade: Esterilizável. Medida: Unidade",JANEIRO,15,"91,08","R$ 1.366,20",2,106º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6530,GAEPH,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - MOBILIÁRIO, EQUIPAMENTOS, UTENSÍLIOS E SUPRIMENTOS HOSPITALARES","Seringa descartável de 20 mL, estéril, com ou sem agulha, destinada à administração de medicamentos e procedimentos. (pacote com 250 unid)",ABRIL,26,210,"R$ 5.460,00",80,106º,,,,
44905224,"EQUIPAMENTO DE PROTECAO, SEGURANCA E SOCORRO",4240,GBS,"MATERIAL - EQUIPAMENTO PARA COMBATE A INCÊNDIO, RESGATE E SEGURANÇA - EQUIPAMENTO PARA SEGURANÇA E SALVAMENTO","KIT DE CONEXÃO DE INTERNET PORTÁTIL VIA SATÉLITE. Antena de internet via satélite de alta performance para comunicação em áreas remotas, portátil, quer permita o uso em movimento. Demais especificações conforme Termo de Referência.",,2,20000,"R$ 40.000,00",75,106º,,,,
44905238,"MAQ., FERRAMENTAS E UTENSILIOS DE OFICINA",4920,COMAV,MATERIAL - EQUIPAMENTOS PARA OFICINAS DE MANUTENÇÃO E REPAROS - EQUIPAMENTO ESPECIALIZADO PARA OFICINA DE MANUTENÇÃO E REPA-RO DE AERONAVES,"Luminária LED de inspeção sem fio recarregável com luz fria, para detecção de trincas e corrosão",ABRIL,3,450,"R$ 1.350,00",74,106º,,,,
33903948,SERVICO DE SELECAO E TREINAMENTO,9290,DIREN,SERVIÇO - OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO - OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO,Gestão Integrada do Patrimônio Público com Uso da Inteligência Artificial,OUTUBRO,5,3850,"R$ 19.250,00",7,106º,,,,
33903022,MATERIAL DE LIMPEZA E PROD. DE HIGIENIZACAO,7930,DIMAT,MATERIAL - EQUIPAMENTOS E MATERIAIS PARA LIMPEZA - COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO,"(ID 34543) - Artigos e utensílios para limpeza RODO, descrição: de alumínio: Base de 80 cm; Cabo de 1,50 m",AGOSTO,4,"R$ 30,00","R$ 120,00",12,107º,,,,
33903035,MATERIAL LABORATORIAL,6640,PODON,MATERIAL - INSTRUMENTOS E EQUIPAMENTOS DE LABORATÓRIO - EQUIPAMENTOS E ARTIGOS DE LABORATÓRIO,"(ID 11312) Luva de procedimento, descrição: confeccionado em nitrilo, não estéril, para uso não cirúrgico, tipo ambidestra, com punhos curtos, descartável, sem pó, branca, tamanho: pequeno, unidade de fornecimento: caixa com 100 unidades. Medida: Caixa",FEVEREIRO,130,"34,53","R$ 4.488,90",1,107º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6530,POMED,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - MOBILIÁRIO, EQUIPAMENTOS, UTENSÍLIOS E SUPRIMENTOS HOSPITALARES","(ID 44410) GANCHO VASCULAR, Descrição: agulha de crochê nº 10, Modelo: Agulha, Ponta ativa: 0,75 MM, Aplicação: P/ Sutura, Material: Aço Inoxidável, Esterilidade: Esterilizável. Medida: Unidade",JANEIRO,15,"91,08","R$ 1.366,20",2,107º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6530,GAEPH,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - MOBILIÁRIO, EQUIPAMENTOS, UTENSÍLIOS E SUPRIMENTOS HOSPITALARES","Seringa descartável de 3 mL, estéril, com ou sem agulha, destinada à administração de medicamentos e procedimentos. (pacote com 100 unid)",ABRIL,38,30,"R$ 1.140,00",80,107º,,,,
33903045,MATERIAL TECNICO P/ SELECAO E TREINAMENTO,6910,GBS,MATERIAL - APARELHOS E ACESSÓRIOS PARA TREINAMENTO - ACESSÓRIOS PARA TREINAMENTO,"BOLA DE BORRACHA PARA ADESTRAMENTO DE CÃES. Bola maciça de borracha, grande, com cravos e corda, indicada para adestramento e atividades de estímulo e condicionamento de cães. Demais especificações conforme termo de referência.",,5,60,"R$ 300,00",75,107º,,,,
44905238,"MAQ., FERRAMENTAS E UTENSILIOS DE OFICINA",4920,COMAV,MATERIAL - EQUIPAMENTOS PARA OFICINAS DE MANUTENÇÃO E REPAROS - EQUIPAMENTO ESPECIALIZADO PARA OFICINA DE MANUTENÇÃO E REPA-RO DE AERONAVES,Estação de torque calibrada com jogo de torquímetros aeronáuticos certificados,MAIO,1,15000,"R$ 15.000,00",74,107º,,,,
33903948,SERVICO DE SELECAO E TREINAMENTO,9290,DIREN,SERVIÇO - OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO - OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO,Ultrassonografia Point-of-Care em Emergência e UTI,JUNHO,20,5000,"R$ 100.000,00",7,107º,,,,
33903022,MATERIAL DE LIMPEZA E PROD. DE HIGIENIZACAO,7930,DIMAT,MATERIAL - EQUIPAMENTOS E MATERIAIS PARA LIMPEZA - COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO,"(ID 38887) - Produtos químicos para limpeza LIMPADOR MULTIUSO - Descrição: líquido, com tampa flip top, com bico dosador, econômico. composição: com tensoativos aniônicos, biodegradável, coadjuvantes e sequestrante. Fragância à escolher. data de fabricação e prazo de validadeUnidade: frasco de 500ml",AGOSTO,5,"R$ 24,90","R$ 124,50",12,108º,,,,
33903035,MATERIAL LABORATORIAL,6640,PODON,MATERIAL - INSTRUMENTOS E EQUIPAMENTOS DE LABORATÓRIO - EQUIPAMENTOS E ARTIGOS DE LABORATÓRIO,"(ID 14010) LUVA PARA PROCEDIMENTO NÃO-CIRÚRGICO ISENTA DE PÓ - TAMANHO ´P´ - isenta de pó, não estéril, sem manchas, sem ponto de acúmulo do material com distribuição homogênea; tamanho/capacidade ""P""; espessura média de 0,17mm, comprimento mínimo 230 mm; deve apresentar cor neutra e clara, formato anatômico, maleável, ambidestra, com boa resistência ao calçar, com boa sensibilidade tátil, com ou sem bainha, apropriada para utilização em serviços médico-hospitalares e laboratoriais; fabricada em látex de borracha natural ou borracha sintética que garanta a proteção dos profissionais de saúde contra agentes biológicos, sangue e fluidos corporais; devendo atender ao disposto na RDC n° 547, DE 30 DE AGOSTO DE 2021, na ABNT NBR ISO n° 11193-1:2015 e Portaria MTE nº 121, de 30 de setembro de 2009.
 O material deverá apresentar registro na ANVISA.
 Forma de apresentação: caixa com 100 unidades Medida: Caixa",FEVEREIRO,500,"34,99","R$ 17.495,00",1,108º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6530,POMED,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - MOBILIÁRIO, EQUIPAMENTOS, UTENSÍLIOS E SUPRIMENTOS HOSPITALARES","(ID 44411) GANCHO VASCULAR, Descrição: agulha de crochê nº 12, Modelo: Agulha, Ponta ativa: 0,6 MM, Aplicação: P/ Sutura, Material: Aço Inoxidável, Esterilidade: Esterilizável. Medida: Unidade",JANEIRO,15,"93,1","R$ 1.396,50",2,108º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6530,GAEPH,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - MOBILIÁRIO, EQUIPAMENTOS, UTENSÍLIOS E SUPRIMENTOS HOSPITALARES","Seringa descartável de 5 mL, estéril, com ou sem agulha, destinada à administração de medicamentos e procedimentos. (pacote com 100 unid)",ABRIL,35,35,"R$ 1.225,00",80,108º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6530,GBS,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - MOBILIÁRIO, EQUIPAMENTOS, UTENSÍLIOS E SUPRIMENTOS HOSPITALARES","CORTADOR DE UNHA. Confeccionado em aço, com cabo plástico, tipo alicate, tamanho grande, para cães.",,3,30,"R$ 90,00",75,108º,,,,
44905238,"MAQ., FERRAMENTAS E UTENSILIOS DE OFICINA",4920,COMAV,MATERIAL - EQUIPAMENTOS PARA OFICINAS DE MANUTENÇÃO E REPAROS - EQUIPAMENTO ESPECIALIZADO PARA OFICINA DE MANUTENÇÃO E REPA-RO DE AERONAVES,Guincho/talha móvel para remoção e instalação de motor e componentes pesados,JUNHO,1,14000,"R$ 14.000,00",74,108º,,,,
33903948,SERVICO DE SELECAO E TREINAMENTO,9290,DIREN,SERVIÇO - OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO - OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO,SBMEDE 2027 (Congresso Sul-Brasileiro de MEDICINA DE EMERGÊNCIA Adulto e Pediátrico),OUTUBRO,35,1000,"R$ 35.000,00",7,108º,,,,
33903022,MATERIAL DE LIMPEZA E PROD. DE HIGIENIZACAO,7930,DIMAT,MATERIAL - EQUIPAMENTOS E MATERIAIS PARA LIMPEZA - COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO,"(ID 43567) - Artigos para higiene pessoal GUARDANAPO DE PAPEL, Descrição: confeccionado em celulose vegetal, folhas duplas, na cor branca, medidas mínimas por folha de 21x21cm. Unidade de fornecimento: pacote com, no mínimo, 50 unidades.",AGOSTO,100,"R$ 1,20","R$ 120,00",12,109º,,,,
33903035,MATERIAL LABORATORIAL,6640,PODON,MATERIAL - INSTRUMENTOS E EQUIPAMENTOS DE LABORATÓRIO - EQUIPAMENTOS E ARTIGOS DE LABORATÓRIO,"(ID 14021) LUVA PARA PROCEDIMENTO NÃO-CIRÚRGICO ISENTA DE PÓ- TAMANHO ´M´ - isenta de pó, não estéril, sem manchas, sem ponto de acúmulo do material com distribuição homogênea; tamanho/capacidade ""M""; espessura média de 0,17mm, comprimento mínimo 230 mm; deve apresentar cor neutra e clara, formato anatômico, maleável, ambidestra, com boa resistência ao calçar, com boa sensibilidade tátil, com ou sem bainha, apropriada para utilização em serviços médico-hospitalares e laboratoriais; fabricada em látex de borracha natural ou borracha sintética que garanta a proteção dos profissionais de saúde contra agentes biológicos, sangue e fluidos corporais; devendo atender ao disposto na RDC n° 547, DE 30 DE AGOSTO DE 2021, na ABNT NBR ISO n° 11193-1:2015 e Portaria MTE nº 121, de 30 de setembro de 2009.
 O material deverá apresentar registro na ANVISA.
 Forma de apresentação: caixa com 100 unidades Medida: Caixa",FEVEREIRO,400,"34,99","R$ 13.996,00",1,109º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6530,POMED,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - MOBILIÁRIO, EQUIPAMENTOS, UTENSÍLIOS E SUPRIMENTOS HOSPITALARES","(ID 44417) CURETA DE USO MÉDICO, Descrição: Modelo Novak, Tipo: Dentada, Tamanho Ponta: 4 Mm, Formato: Ponta Curva, Adicional: C/ Conector P/ Aspiração Em Ponta Distal, Comprimento Total: 23.5 CM, Material: Aço Inoxidável, Esterilidade: Esterilizável. Medida: Unidade",JANEIRO,4,"108,09","R$ 432,36",2,109º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6530,GAEPH,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - MOBILIÁRIO, EQUIPAMENTOS, UTENSÍLIOS E SUPRIMENTOS HOSPITALARES","Tirante aranha, conjunto de contenção e imobilização para resgate, confeccionado em material resistente e ajustável.",DEZEMBRO,80,85,"R$ 6.800,00",80,109º,,,,
33903045,MATERIAL TECNICO P/ SELECAO E TREINAMENTO,6910,GBS,MATERIAL - APARELHOS E ACESSÓRIOS PARA TREINAMENTO - ACESSÓRIOS PARA TREINAMENTO,"GUIA EM COURO. Guia em couro com fivela e mosquetão tipo argentino em latão maciço; 1,50m de comprimento e 15mm de espessura.",,30,120,"R$ 3.600,00",75,109º,,,,
44905238,"MAQ., FERRAMENTAS E UTENSILIOS DE OFICINA",4920,COMAV,MATERIAL - EQUIPAMENTOS PARA OFICINAS DE MANUTENÇÃO E REPAROS - EQUIPAMENTO ESPECIALIZADO PARA OFICINA DE MANUTENÇÃO E REPA-RO DE AERONAVES,Unidade de potência de solo (GPU) para testes de sistemas elétricos de helicóptero,JULHO,1,60000,"R$ 60.000,00",74,109º,,,,
33903948,SERVICO DE SELECAO E TREINAMENTO,9290,DIREN,SERVIÇO - OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO - OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO,Fórum Sul-Brasileiro de Direito Administrativo e Controle das Admissões,MARÇO,6,1200,"R$ 7.200,00",7,109º,,,,
44905100,OBRAS E INSTALACOES,-7,COMAP,SERVIÇO - SERVIÇOS GERAIS DE CONSTRUÇÃO DOS EDIFÍCIOS - OBRAS CIVIS DE EDIFICACOES PREDIAIS,Construção do Canil Militar do grupamento de Busca e Salvamento - GBS,JANEIRO,1,"R$ 1.229.763,98","R$ 1.229.763,98",1994,10º,,,,
44905224,"EQUIPAMENTO DE PROTECAO, SEGURANCA E SOCORRO",4210,DIMAT,"MATERIAL - EQUIPAMENTO PARA COMBATE A INCÊNDIO, RESGATE E SEGURANÇA - EQUIPAMENTOS PARA COMBATE A INCÊNDIO","(ID 12176) - Equipamentos de segurança Extintor de incêndio, tipo: pqs abc, capacidade: 06 kg, características adicionais: com instalação.",JULHO,500,"R$ 155,00","R$ 77.500,00",25,10º,,,,
33903917,MANUT. E CONSERV. DE MAQUINAS E EQUIPAMENTOS,8715,CEMEV,"SERVIÇO - SERVIÇOS DE MANUTENÇÃO E REPARO DE PRODUTOS FABRICADOS DE METAL, MAQUINARIA E EQUIPAMENTOS - SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS","Prestação de serviços de manutenções preventiva e corretiva e fornecimento de peças genuínas/originais para compressores de alta pressão da marca BAUER, modelo DMT 10",JANEIRO,1,"R$ 1.300.000,00","R$ 1.300.000,00",6,10º,,,,
33903036,MATERIAL HOSPITALAR,6532,PODON,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - VESTUÁRIO HOSPITALAR E CIRÚRGICO E ITENS CORRELATOS DE FINALIDADES ESPECIAIS","(ID 32199) FORNO PARA LABORATÓRIO ODONTOLÓGICO. Aplicação: produção de restaurações cerâmicas e de óxido de zircônia. Características Técnicas Mínimas: Deve ser utilizado em combinação com o sistema CAD/CAM, controlado pelo mesmo software do escâner intra-oral. Indicado para sinterização, pintura e glazeamento de cerâmicas ZrO2 e pintura e glazeamento de cerâmicas de vidro, onde deverão ser realizados processos de tratamento térmico, que serão enviados como pedido do software CAD/CAM para o equipamento. Os tratamentos térmicos deverão ser usados em restaurações e materiais atribuídos pelo software e o tratamento térmico será especificado automaticamente pelo software CAD/CAM, dependendo do material e dimensões utilizados na restauração. Deverá fazer a cristalização de Cerâmicas como também a sinterização de Zircônias (entre 10 e 15 minutos) e programa de glazeamento em Dissilicato de lítio em 4:30 minutos. Deverá possuir painel de controle externo, com tela sensível ao toque e banco de dados de pedidos novos, deletados e cancelados. Deve possuir as funções de sinterização de zircônia, cristalização de silicato de lítio com reforço de zircônia e dissilicato de lítio e também queima de glaze sobre cerâmica feldspática. Deve possuir conector de ligação para comunicação do painel de controle e do forno, 2x USB e ligação ""Ethernet"" para LAN. Características Técnicas Adicionais: Garantia de 12 (doze) meses. Deve vir acompanhado de Nobreak compatível com o forno. Suporte e treinamentos da equipe (8 pessoas) para utilização do forno e para pintura, caracterização e maquiagem das cerâmicas/zircônia incluídos. Inclui ainda, Frete/Transporte (carregamento, movimentação e descarregamento), assistência técnica em território nacional, montagem, instalação e materiais necessários para realizá-la. Unidade de fornecimento: Conjunto (CJ). Medida: Conjunto",MARÇO,1,16000,"R$ 16.000,00",1,10º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6515,POMED,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS E CIRÚRGICOS",Sensor para monitorização do índice biespectral (BIS): sensor descartável para captação de sinais eletroencefalográficos (EEG) frontais,AGOSTO,6,620,"R$ 3.720,00",5,10º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6530,GAEPH,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - MOBILIÁRIO, EQUIPAMENTOS, UTENSÍLIOS E SUPRIMENTOS HOSPITALARES","(ID-28560) - Equipamentos em geral para uso em hospitais, clínicas médicas-odontológicas e laboratoriais, MONITOR MULTIPARAMÉTRICO COM PARÂMETROS BÁSICOS Monitor Multiparamétrico simples, com as seguintes características mínimas: parâmetros básicos: ECG de 3/7 vias, oximetria de pulso, Respiração, Pressão Não Invasiva, Frequência de Pulso e Temperatura. Deve ter possibilidade de seleção do tipo de paciente: pediátrico e neonatal. O equipamento deve possuir tela de LCD colorida de alta resolução com tamanhos de 10 polegadas com resolução mínima de 1024x768. Apresentar os menus e mensagens em língua portuguesa (Brasil) Tela específica de CVA (Oxicardiorespirograma) para viabilizar monitoração de distúrbios cardiorrespiratórios. Armazenamento de no mínimo 48 horas de tendências, e todas as curvas e parâmetros com sistema de total visualização (Full Disclosure) até 24h. Possuir USB para exportação de dados e possibilidade de conexão com Sistema Hospitalar (HIS) através do protocolo HL7 Possibilidade de integração dom outros equipamentos como Bomba de Infusão ou Ventilares Mecânicos (item não obrigatório) Características técnicas: ECG -Possibilidade de 3 ou 7 derivaçõ0es (de acordo com a configuração desejada); -Ajuste da velocidade do traçado 6,25 mm/s;12,5mm/s; 25mm/s e 50mm/s. -Sensibilidade do traçado (´1/4, ´1/2, ´1, ´2, ´4) e automático; -Faixa de leitura da Frequência Cardíaca: 30 a 300bpm; -Alarme de mínimo e máximo; Alarme de eletrodo solto com identificação do mesmo; -Detecção automática de no mínimo 10 tipos de arritmias; -Análise de segmento ST em todas as derivações; -Proteção contra descarga do desfibrilador/cardioversor e equipamentos eletrocirúrgicos; - Detecção e indicação de marca-passo. Respiração (impedância) -Indicação da frequência respiratória e apresentação da curva de respiração; -Faixa de leitura: 3 a 150rpm; alarmes de mínimo e máximo. Medida: Unidade",MARÇO,2,16000,"R$ 32.000,00",90,10º,,,,
44905234,"MAQUINAS, UTENSILIOS E EQUIPAMENTOS DIVERSOS",4320,GBS,MATERIAL - BOMBAS E COMPRESSORES - BOMBAS MANUAIS E MECÂNICAS,"COMPRESSOR DE AR RESPIRÁVEL MÓVEL. Utilizado em atividades de mergulho. Possui fornecimento de ar comprimido independente de um local fixo, visto que pode ser facilmente transportado. Demais especificações conforme Termo de Referência.",,4,15000,"R$ 60.000,00",91,10º,,,,
33903920,MANUT.E CONS.DE B.MOVEIS DE OUTRAS NATUREZAS,8729,COMAV,SERVIÇO - SERVIÇOS DE REPARO DE OUTROS BENS - SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTROS PRODUTOS N.C.P,MANUTENÇÃO PEÇAS E SERVIÇO AERONAVE  AT8T,JANEIRO,1,"5021004,55","R$ 5.021.004,55",100,10º,,,,
33903026,MATERIAL ELETRICO E ELETRONICO,5915,GPCIV,MATERIAL - COMPONENTES DE EQUIPAMENTOS ELÉTRICOS E ELETRÔNICOS - FILTROS E REDES," FILTRO DE LINHA, quantidade tomada: 5, voltagem: bivolt",ABRIL,10,200,2000,3,10º,,,,
33903948,SERVICO DE SELECAO E TREINAMENTO,9290,DIREN,SERVIÇO - OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO - OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO," Contratação de instrutores para a aeronave Air Tractor AT-802F (AT8T), visando a formação, padronização, atualização e proficiência dos pilotos do CBMDF.",JUNHO,310,"3762,36","R$ 1.166.331,60",10,10º,,,,
33903983,SERVICOS DE COPIAS E REPRODUCAO DE DOCUMENTOS,1522,DITIC,SERVIÇO - OUTSOURCING DE IMPRESSÃO - MODALIDADE LOCAÇÃO DE EQUIPAMENTO MAIS PÁGINAS IMPRESSAS - OUTSOURCING DE IMPRESSÃO - LOCAÇÃO - PÁGINAS IMPRESSAS,Outsourcing de impressão,NOVEMBRO,1,"R$ 1.080.771,30","R$ 1.080.771,30",100,10º,#N/A,#N/A,#N/A,#N/A
33903022,MATERIAL DE LIMPEZA E PROD. DE HIGIENIZACAO,7930,DIMAT,MATERIAL - EQUIPAMENTOS E MATERIAIS PARA LIMPEZA - COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO,"(ID 43729) - Produtos químicos para limpeza HIGIENIZADOR DE AR CONDICIONADO, Descrição: Aquisição de higienizador bactericida para ar-condicionado, embalagem de 5 litros, para limpeza e higienização de sistemas de ar-condicionado (evaporadoras, serpentinas, dutos, filtros e superfícies internas).",AGOSTO,20,"R$ 1.300,00","R$ 26.000,00",12,110º,,,,
33903035,MATERIAL LABORATORIAL,6640,PODON,MATERIAL - INSTRUMENTOS E EQUIPAMENTOS DE LABORATÓRIO - EQUIPAMENTOS E ARTIGOS DE LABORATÓRIO,"(ID 14022) LUVA PARA PROCEDIMENTO NÃO-CIRÚRGICO ISENTA DE PÓ - TAMANHO ´G´ - isenta de pó, não estéril, sem manchas, sem ponto de acúmulo do material com distribuição homogênea; tamanho/capacidade ""G""; espessura média de 0,17mm, comprimento mínimo 230 mm; deve apresentar cor neutra e clara, formato anatômico, maleável, ambidestra, com boa resistência ao calçar, com boa sensibilidade tátil, com ou sem bainha, apropriada para utilização em serviços médico-hospitalares e laboratoriais; fabricada em látex de borracha natural ou borracha sintética que garanta a proteção dos profissionais de saúde contra agentes biológicos, sangue e fluidos corporais; devendo atender ao disposto na RDC n° 547, DE 30 DE AGOSTO DE 2021, na ABNT NBR ISO n° 11193-1:2015 e Portaria MTE nº 121, de 30 de setembro de 2009. O material deverá apresentar registro na ANVISA. Forma de apresentação: caixa com 100 unidades Medida: Caixa",FEVEREIRO,250,"34,99","R$ 8.747,50",1,110º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6530,POMED,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - MOBILIÁRIO, EQUIPAMENTOS, UTENSÍLIOS E SUPRIMENTOS HOSPITALARES","(ID 44451) TESOURA DE BELLUCCI, Descrição: Ponta Reta, Haste Angulada, Comprimento Total: 8 CM, Material: Aço Inoxidável; Esterilidade: Esterilizável. Medida: Unidade",JANEIRO,4,"736,23","R$ 2.944,92",2,110º,,,,
